order_id,order_date,customer_id,product,qty,unit_price,cost,channel,city
103073,2025-03-05 18:45:22,C00150,Webcam,4,240.14,143.96,online,Salvador
103074,2025-06-06 22:05:05,C02926,Webcam,4,233.84,152.22,store,Recife
103075,2025-08-25 06:35:35,C00873,Laptop Stand,5,123.8,64.66,online,Goiania
103076,2025-08-23 14:18:27,C02389,Laptop Stand,2,129.52,62.98,online,Recife
103077,2025-07-08 09:49:04,C03853,Webcam,4,272.94,151.18,online,Rio de Janeiro
103078,2025-06-29 14:58:46,C00766,Monitor,1,924.91,655.05,store,Goiania
103079,2025-06-25 06:45:51,C01364,Mouse,4,85.78,29.51,store,Salvador
103080,2025-10-11 23:44:05,C04611,Monitor,5,826.16,706.7,store,Curitiba
103081,2025-10-18 00:38:26,C03265,USB Hub,2,74.91,24.82,online,Goiania
103082,2025-06-21 23:04:33,C00257,Headset,1,192.92,110.51,marketplace,Brasília
103083,2025-01-22 09:39:18,C02952,Headset,1,185.63,120.74,online,Goiania
103084,2025-06-30 20:55:32,C04438,SSD 1TB,1,439.17,317.79,store,Fortaleza
103085,2025-12-19 03:55:31,C03397,Webcam,5,247.65,135.58,marketplace,Cuiaba
103086,2025-04-28 07:11:26,C01907,Keyboard,3,154.74,93.51,online,Curitiba
103087,2025-11-09 20:59:53,C02490,USB Hub,2,65.64,23.09,store,Cuiaba
103088,2025-08-10 01:23:15,C01129,Monitor,2,850.37,646.58,marketplace,Fortaleza
103089,2025-01-19 16:04:46,C01871,Laptop Stand,1,124.95,57.86,marketplace,Recife
103090,2025-11-15 03:31:54,C01695,Headset,5,193.19,113.35,marketplace,Curitiba
103091,2025-06-20 18:22:42,C02835,Webcam,5,266.2,147.68,online,Rio de Janeiro
103092,2025-05-17 17:33:17,C04268,Keyboard,1,164.41,84.95,marketplace,Salvador
103093,2025-10-20 07:11:35,C03885,Laptop Stand,3,125.97,62.27,marketplace,Salvador
103094,2025-10-25 14:40:50,C03526,Laptop Stand,2,116.1,54.27,online,Salvador
103095,2025-01-27 18:07:30,C03719,Webcam,1,261.56,153.43,marketplace,São Paulo
103096,2025-07-12 15:28:43,C04253,SSD 1TB,2,470.01,319.97,marketplace,Goiania
103097,2025-05-19 20:54:51,C02475,Webcam,3,263.67,131.27,marketplace,Cuiaba
103098,2025-12-18 11:28:01,C01090,Headset,3,201.83,121.72,marketplace,Curitiba
103099,2025-03-14 01:45:33,C03507,SSD 1TB,4,478.2,293.65,store,Curitiba
103100,2025-05-28 00:17:13,C03901,Laptop Stand,5,114.29,54.85,online,São Paulo
103101,2025-10-26 09:03:18,C02078,Mouse,2,86.08,29.79,marketplace,Rio de Janeiro
103102,2025-09-25 12:57:26,C00601,USB Hub,5,75.33,22.92,marketplace,Recife
103103,2025-12-20 13:16:35,C05000,SSD 1TB,4,445.31,336.24,online,Curitiba
103104,2025-06-29 15:07:49,C03929,Monitor,2,816.2,677.15,marketplace,Cuiaba
103105,2025-04-05 18:33:30,C03808,Keyboard,3,142.67,85.94,online,Goiania
103106,2025-11-29 09:07:05,C00498,Headset,2,183.93,117.17,online,Cuiaba
103107,2025-05-24 20:33:01,C02468,SSD 1TB,4,475.4,309.61,store,Cuiaba
103108,2025-07-06 08:22:31,C04854,Laptop Stand,2,115.74,58.42,online,Rio de Janeiro
103109,2025-12-26 17:43:33,C03719,SSD 1TB,1,472.53,319.65,marketplace,Fortaleza
103110,2025-10-29 21:22:59,C00360,SSD 1TB,1,474.52,288.41,online,Goiania
103111,2025-01-28 06:46:47,C03256,Monitor,2,947.57,651.2,online,Rio de Janeiro
103112,2025-10-28 08:10:45,C03850,USB Hub,5,76.86,26.03,online,São Paulo
103113,2025-11-18 01:22:43,C02124,Keyboard,2,158.95,98.45,marketplace,Recife
103114,2025-06-12 01:38:33,C02348,Headset,5,181.56,127.98,store,Goiania
103115,2025-01-24 23:18:47,C00019,Laptop Stand,1,109.64,56.53,marketplace,Rio de Janeiro
103116,2025-04-24 01:16:28,C02420,Monitor,4,901.72,588.75,marketplace,Rio de Janeiro
103117,2025-12-30 02:47:26,C02562,SSD 1TB,5,438.51,334.76,store,Recife
103118,2025-11-07 04:10:17,C00825,Keyboard,2,154.17,90.38,marketplace,Brasília
103119,2025-07-08 05:46:12,C00589,Laptop Stand,4,115.16,61.4,marketplace,Brasília
103120,2025-03-15 20:20:11,C02425,Monitor,2,886.55,632.96,marketplace,Recife
103121,2025-06-09 13:30:48,C00676,Webcam,4,225.45,149.49,marketplace,Brasília
103122,2025-04-26 04:09:20,C03371,Headset,3,216.99,109.99,store,Fortaleza
103123,2025-12-09 00:34:20,C02600,Keyboard,4,146.75,91.09,online,Rio de Janeiro
103124,2025-03-21 09:18:24,C03757,Mouse,5,73.84,30.4,marketplace,Recife
103125,2025-09-09 04:22:50,C00913,SSD 1TB,4,451.71,350.22,marketplace,Fortaleza
103126,2025-07-20 16:42:20,C03994,USB Hub,3,66.09,24.56,store,Salvador
103127,2025-03-17 05:06:55,C03501,Mouse,2,76.14,28.29,store,Brasília
103128,2025-07-21 08:26:59,C02895,Monitor,4,961.25,688.92,store,Cuiaba
103129,2025-04-04 07:21:04,C03585,Mouse,4,73.33,29.67,store,Brasília
103130,2025-06-03 04:01:45,C02175,Monitor,2,951.99,700.62,marketplace,Goiania
103131,2025-12-03 22:23:05,C00312,SSD 1TB,5,464.17,324.6,store,Curitiba
103132,2025-07-20 00:37:55,C03148,Laptop Stand,4,118.39,63.97,store,Fortaleza
103133,2025-12-18 19:34:57,C02562,Monitor,3,836.92,631.0,store,São Paulo
103134,2025-09-17 07:17:42,C04157,SSD 1TB,3,481.9,288.15,store,Fortaleza
103135,2025-08-26 09:15:01,C01854,Keyboard,4,155.27,86.87,store,Recife
103136,2025-12-18 10:03:08,C03697,Headset,5,218.0,116.13,online,Curitiba
103137,2025-09-01 19:36:39,C04010,Webcam,2,261.68,151.87,online,Salvador
103138,2025-10-12 05:19:57,C00450,Laptop Stand,2,116.35,62.37,marketplace,São Paulo
103139,2025-06-29 04:11:58,C01970,USB Hub,1,69.04,23.11,marketplace,Rio de Janeiro
103140,2025-02-23 10:58:38,C03238,Mouse,4,82.34,31.54,online,São Paulo
103141,2025-04-05 05:37:53,C03591,Mouse,4,78.16,29.18,marketplace,Curitiba
103142,2025-10-31 00:42:38,C02051,Webcam,2,227.1,134.55,online,Goiania
103143,2025-03-29 18:55:24,C03553,Mouse,3,87.95,32.22,online,Salvador
103144,2025-09-29 19:17:26,C03216,Keyboard,4,156.23,84.32,store,Rio de Janeiro
103145,2025-11-12 15:34:51,C00945,Mouse,2,85.14,28.92,store,Cuiaba
103146,2025-06-24 12:28:13,C02398,USB Hub,3,71.47,22.67,store,Salvador
103147,2025-04-15 18:47:59,C01891,Keyboard,4,156.75,89.96,store,Recife
103148,2025-01-15 17:23:19,C00681,Mouse,3,79.34,29.87,store,Recife
103149,2025-10-02 08:49:50,C04176,Keyboard,3,149.59,86.66,marketplace,Recife
103150,2025-06-23 19:10:57,C02321,Monitor,4,812.84,638.51,online,Rio de Janeiro
103151,2025-05-07 06:45:54,C03748,Monitor,2,880.46,664.06,store,São Paulo
103152,2025-07-11 22:05:45,C04352,Keyboard,2,139.95,94.32,online,Brasília
103153,2025-08-10 07:58:15,C01646,Headset,3,218.56,124.38,store,São Paulo
103154,2025-09-03 08:28:40,C03801,Laptop Stand,5,120.63,57.9,store,São Paulo
103155,2025-11-26 02:13:15,C02201,USB Hub,3,73.2,23.54,marketplace,Goiania
103156,2025-03-02 11:50:02,C02507,Mouse,4,88.39,29.8,store,Goiania
103157,2025-11-29 13:22:54,C04603,Monitor,1,825.93,697.16,store,Goiania
103158,2025-11-21 12:14:22,C03437,Keyboard,5,144.25,82.71,online,Fortaleza
103159,2025-07-13 14:31:48,C02634,Monitor,1,872.46,664.16,marketplace,São Paulo
103160,2025-04-01 05:25:21,C01541,Monitor,4,834.3,643.39,store,Brasília
103161,2025-04-06 05:06:18,C00363,Laptop Stand,1,113.55,63.51,online,Salvador
103162,2025-03-20 22:24:37,C04477,Headset,4,203.97,112.29,store,Brasília
103163,2025-06-14 07:26:54,C02480,Keyboard,2,135.99,86.51,store,Curitiba
103164,2025-01-19 06:17:26,C02438,Laptop Stand,5,124.69,65.52,store,Rio de Janeiro
103165,2025-08-17 11:43:58,C03916,Laptop Stand,2,124.74,61.75,marketplace,Curitiba
103166,2025-07-08 06:39:32,C04918,Headset,4,195.68,119.1,online,Recife
103167,2025-07-15 12:03:35,C03248,Laptop Stand,2,125.97,61.45,online,Rio de Janeiro
103168,2025-02-24 06:15:39,C03068,Headset,2,217.99,129.26,online,Curitiba
103169,2025-11-08 16:24:47,C00346,Monitor,5,829.89,619.25,online,Brasília
103170,2025-04-19 14:22:48,C01869,Keyboard,3,142.7,88.5,marketplace,Salvador
103171,2025-02-01 14:28:49,C00042,Monitor,1,954.11,705.78,online,Curitiba
103172,2025-08-10 05:20:58,C03661,Monitor,3,843.93,595.54,online,Fortaleza
103173,2025-11-21 16:30:26,C01784,USB Hub,5,63.11,25.82,online,Recife
103174,2025-01-21 21:56:44,C04555,USB Hub,3,71.11,27.13,marketplace,Salvador
103175,2025-02-19 04:52:08,C02662,Laptop Stand,2,121.54,55.83,marketplace,Cuiaba
103176,2025-05-27 12:22:41,C04897,Monitor,2,822.1,680.07,marketplace,Salvador
103177,2025-08-05 20:30:28,C00160,Headset,1,203.2,111.04,marketplace,Brasília
103178,2025-11-11 13:45:00,C00032,Monitor,3,891.25,671.57,store,São Paulo
103179,2025-12-18 10:49:19,C04335,SSD 1TB,5,428.88,290.27,store,Fortaleza
103180,2025-06-21 08:37:37,C04210,Laptop Stand,2,123.23,62.77,online,Brasília
103181,2025-05-09 06:13:47,C00652,Laptop Stand,1,117.55,65.5,store,Brasília
103182,2025-07-31 00:47:35,C02738,USB Hub,4,75.17,23.87,store,Cuiaba
103183,2025-09-19 23:18:00,C04378,SSD 1TB,4,483.5,328.28,online,Fortaleza
103184,2025-08-25 23:35:21,C01366,USB Hub,2,68.15,23.99,online,Rio de Janeiro
103185,2025-06-09 05:20:57,C00310,Monitor,5,987.34,713.13,marketplace,Goiania
103186,2025-08-02 01:35:22,C00686,USB Hub,1,66.65,24.53,store,Recife
103187,2025-06-03 19:31:10,C00092,USB Hub,5,75.22,25.07,store,São Paulo
103188,2025-02-12 13:57:59,C00298,Headset,4,201.3,108.94,store,Recife
103189,2025-06-04 19:10:52,C00542,Webcam,4,272.96,142.28,marketplace,Brasília
103190,2025-12-12 03:56:03,C04423,SSD 1TB,2,450.07,294.35,store,Recife
103191,2025-10-03 21:46:45,C04374,Webcam,2,265.11,134.24,online,São Paulo
103192,2025-04-23 02:56:11,C03411,Headset,5,199.32,126.27,marketplace,Recife
103193,2025-12-30 16:30:11,C03251,USB Hub,5,69.31,26.54,marketplace,Recife
103194,2025-05-20 14:15:40,C04084,SSD 1TB,3,446.5,308.67,marketplace,Fortaleza
103195,2025-01-12 05:20:54,C02393,SSD 1TB,1,477.22,308.16,store,Cuiaba
103196,2025-05-21 11:16:29,C01773,SSD 1TB,3,482.8,346.48,marketplace,Fortaleza
103197,2025-05-27 00:49:10,C03391,USB Hub,1,64.34,25.23,online,Curitiba
103198,2025-03-07 06:42:23,C03598,Mouse,5,75.6,29.8,store,Recife
103199,2025-02-03 04:30:53,C01589,Keyboard,4,156.95,88.03,online,Curitiba
103200,2025-12-05 22:05:09,C00344,SSD 1TB,1,432.82,297.68,store,Cuiaba
103201,2025-05-28 06:49:55,C04832,Mouse,5,86.32,30.34,marketplace,São Paulo
103202,2025-09-09 04:02:59,C02180,Webcam,4,256.83,136.37,marketplace,Recife
103203,2025-01-15 01:53:44,C03449,SSD 1TB,3,445.88,340.92,marketplace,Brasília
103204,2025-08-01 15:13:07,C03933,Headset,3,214.25,109.22,store,Salvador
103205,2025-11-21 20:36:03,C02930,USB Hub,5,64.77,27.37,store,Curitiba
103206,2025-09-18 17:01:14,C03674,Monitor,2,871.24,678.86,store,Rio de Janeiro
103207,2025-07-23 10:00:49,C03732,Monitor,5,827.77,616.98,marketplace,Recife
103208,2025-08-06 02:23:53,C01296,Laptop Stand,4,126.59,56.44,store,Salvador
103209,2025-07-21 15:22:36,C01557,USB Hub,4,74.34,23.06,online,Curitiba
103210,2025-11-22 13:44:45,C03112,Webcam,5,263.59,128.63,marketplace,São Paulo
103211,2025-04-10 18:40:12,C03050,Mouse,2,86.64,28.63,store,Rio de Janeiro
103212,2025-11-16 11:31:17,C04758,Mouse,1,83.36,28.87,marketplace,Fortaleza
103213,2025-06-09 00:40:43,C01572,Laptop Stand,4,121.7,54.92,online,Goiania
103214,2025-10-27 00:35:01,C01434,SSD 1TB,1,431.91,345.99,store,Rio de Janeiro
103215,2025-08-11 18:31:58,C02286,Mouse,1,82.27,32.3,store,Salvador
103216,2025-01-19 07:44:55,C03094,Headset,4,217.01,115.84,online,São Paulo
103217,2025-07-21 06:20:24,C03905,Mouse,1,88.31,31.32,marketplace,Recife
103218,2025-07-08 04:17:02,C04923,Laptop Stand,3,131.9,58.4,online,Fortaleza
103219,2025-04-28 11:16:11,C01969,Keyboard,3,136.25,87.55,marketplace,São Paulo
103220,2025-08-16 13:24:45,C02607,SSD 1TB,2,427.93,328.7,marketplace,Cuiaba
103221,2025-04-20 06:15:26,C00847,USB Hub,1,71.01,23.02,marketplace,Fortaleza
103222,2025-04-11 21:38:47,C00630,Keyboard,1,159.35,95.41,marketplace,Goiania
103223,2025-10-29 02:13:46,C04487,Headset,5,182.87,124.12,store,Rio de Janeiro
103224,2025-11-29 08:21:40,C03865,Headset,5,193.53,129.55,store,Rio de Janeiro
103225,2025-06-20 22:06:21,C02056,Mouse,1,82.93,28.31,online,Curitiba
103226,2025-03-12 21:57:06,C00856,Monitor,1,922.06,711.92,store,São Paulo
103227,2025-11-08 13:06:14,C02980,Keyboard,5,151.74,83.1,marketplace,Brasília
103228,2025-07-12 01:18:49,C02248,USB Hub,5,74.65,23.68,marketplace,Brasília
103229,2025-10-07 21:21:46,C01141,SSD 1TB,5,469.54,300.55,store,Fortaleza
103230,2025-09-09 09:33:00,C04625,Laptop Stand,5,130.76,61.67,online,Cuiaba
103231,2025-11-27 03:45:10,C00488,Laptop Stand,4,115.4,56.66,marketplace,Fortaleza
103232,2025-09-04 05:59:55,C04334,Headset,3,216.03,131.5,store,Goiania
103233,2025-10-07 19:38:05,C02165,USB Hub,2,67.04,26.45,store,Fortaleza
103234,2025-06-19 05:14:43,C03558,Monitor,2,911.21,601.8,store,São Paulo
103235,2025-06-03 21:23:41,C03014,Laptop Stand,4,126.08,58.94,marketplace,Curitiba
103236,2025-10-10 14:36:34,C00071,USB Hub,1,71.56,24.26,marketplace,Salvador
103237,2025-06-22 20:49:50,C03428,Mouse,1,79.12,27.89,online,Curitiba
103238,2025-12-29 19:24:04,C03802,Monitor,1,958.62,657.92,marketplace,Goiania
103239,2025-02-08 07:15:42,C03972,USB Hub,2,74.07,22.86,marketplace,Recife
103240,2025-01-15 11:32:17,C03382,Mouse,2,85.23,29.37,marketplace,Brasília
103241,2025-11-09 17:14:24,C01784,Laptop Stand,4,108.15,63.67,store,Rio de Janeiro
103242,2025-04-09 04:22:11,C02276,Webcam,2,242.82,141.09,marketplace,Rio de Janeiro
103243,2025-11-14 09:00:29,C03231,Headset,4,200.18,116.33,marketplace,Goiania
103244,2025-06-07 17:31:06,C04302,Mouse,5,85.57,30.86,online,Curitiba
103245,2025-12-23 10:57:23,C02681,Headset,2,197.07,119.75,store,Cuiaba
103246,2025-01-19 14:45:01,C02647,Laptop Stand,5,119.03,57.4,store,Recife
103247,2025-12-03 05:57:45,C04359,Laptop Stand,4,126.26,63.8,online,Fortaleza
103248,2025-05-17 19:42:18,C02822,SSD 1TB,4,433.42,333.01,marketplace,Salvador
103249,2025-04-21 09:41:11,C04848,Headset,4,219.59,123.3,marketplace,Rio de Janeiro
103250,2025-06-30 08:23:05,C02242,SSD 1TB,1,421.9,337.26,store,Salvador
103251,2025-03-27 01:41:22,C04894,Keyboard,3,160.56,98.16,store,Fortaleza
103252,2025-04-07 19:11:40,C02178,Laptop Stand,2,121.7,63.57,store,Salvador
103253,2025-12-24 18:33:35,C03115,SSD 1TB,5,408.86,291.34,online,Goiania
103254,2025-08-18 18:20:24,C00797,Headset,1,202.7,123.12,marketplace,Recife
103255,2025-07-31 23:30:22,C01424,Headset,5,219.5,126.54,marketplace,Recife
103256,2025-09-01 01:23:51,C01978,SSD 1TB,5,418.81,338.13,online,Fortaleza
103257,2025-01-22 22:09:01,C01164,Monitor,4,857.75,708.86,store,Brasília
103258,2025-02-19 01:39:50,C03596,USB Hub,4,69.83,23.07,online,Brasília
103259,2025-07-05 01:22:09,C02524,Monitor,3,973.92,606.52,store,Salvador
103260,2025-09-04 12:42:41,C02675,Laptop Stand,3,124.27,61.12,marketplace,Goiania
103261,2025-07-03 20:42:29,C01380,Headset,4,186.48,123.41,store,Salvador
103262,2025-02-07 06:07:33,C00650,Webcam,5,267.63,141.81,marketplace,Cuiaba
103263,2025-06-17 02:20:20,C00068,Keyboard,3,153.09,90.5,online,Salvador
103264,2025-10-04 14:17:59,C04613,Monitor,1,950.84,612.69,store,Salvador
103265,2025-12-27 11:51:51,C00690,SSD 1TB,1,437.18,302.12,marketplace,Fortaleza
103266,2025-12-01 08:16:41,C02472,Headset,4,182.93,125.37,store,Curitiba
103267,2025-05-15 06:58:05,C00066,Monitor,4,983.61,617.91,store,Brasília
103268,2025-11-27 03:04:31,C00694,USB Hub,5,73.63,23.98,marketplace,Goiania
103269,2025-11-29 07:29:55,C03195,Mouse,1,88.07,30.75,marketplace,Goiania
103270,2025-06-05 00:55:27,C00226,Keyboard,2,135.21,91.82,store,Curitiba
103271,2025-05-06 06:47:00,C04961,Monitor,1,891.19,639.09,online,Goiania
103272,2025-12-08 11:13:19,C04736,Laptop Stand,2,130.65,59.87,store,Rio de Janeiro
103273,2025-12-28 01:53:46,C04229,Headset,4,216.91,119.17,store,São Paulo
103274,2025-11-01 22:21:51,C02245,Webcam,2,256.11,140.14,online,São Paulo
103275,2025-01-15 02:34:54,C04581,USB Hub,5,70.61,25.98,online,Curitiba
103276,2025-07-29 22:40:27,C02171,Monitor,1,884.95,702.84,marketplace,Rio de Janeiro
103277,2025-12-20 07:27:50,C01758,Monitor,1,988.29,638.47,store,Goiania
103278,2025-11-19 08:30:23,C00001,USB Hub,5,69.47,24.53,online,Cuiaba
103279,2025-08-16 15:41:07,C01132,Headset,3,212.68,108.84,online,Salvador
103280,2025-06-05 16:00:54,C02777,Mouse,5,87.75,31.08,store,Salvador
103281,2025-10-20 22:03:45,C00457,SSD 1TB,2,426.91,310.8,store,Curitiba
103282,2025-04-21 12:48:39,C03292,Laptop Stand,3,128.03,65.79,online,Cuiaba
103283,2025-02-18 02:04:10,C01481,Headset,1,186.71,128.86,marketplace,Salvador
103284,2025-04-26 12:38:44,C00921,Monitor,2,979.03,609.48,store,Cuiaba
103285,2025-12-27 05:08:28,C00163,Keyboard,5,160.09,87.34,store,Salvador
103286,2025-05-07 09:17:48,C02317,USB Hub,2,71.83,24.29,store,Rio de Janeiro
103287,2025-09-02 18:15:40,C02280,USB Hub,2,66.57,25.62,store,Recife
103288,2025-12-20 03:30:48,C00121,SSD 1TB,3,450.45,314.17,online,Salvador
103289,2025-10-12 08:45:23,C00390,Mouse,1,79.73,27.04,online,Brasília
103290,2025-05-12 00:36:18,C04721,SSD 1TB,2,492.98,328.86,online,Brasília
103291,2025-02-03 01:19:58,C03102,Laptop Stand,4,115.59,62.48,store,Salvador
103292,2025-09-22 09:53:54,C02848,Headset,2,209.63,113.76,store,Fortaleza
103293,2025-11-29 05:29:36,C02882,Webcam,4,239.32,141.21,marketplace,Rio de Janeiro
103294,2025-10-16 04:53:44,C01290,Headset,5,188.0,127.76,online,Curitiba
103295,2025-12-18 02:38:27,C01280,Headset,5,219.85,118.94,store,São Paulo
103296,2025-01-21 04:32:13,C04873,USB Hub,2,67.03,26.14,online,Rio de Janeiro
103297,2025-12-28 06:21:10,C02660,Headset,5,216.37,119.19,store,Curitiba
103298,2025-10-09 00:49:36,C00462,Mouse,1,80.98,27.8,online,Goiania
103299,2025-11-09 11:08:55,C03462,Laptop Stand,1,116.12,60.84,online,Brasília
103300,2025-05-30 20:04:01,C00250,Mouse,4,82.85,32.04,marketplace,Cuiaba
103301,2025-12-29 14:44:20,C04818,Headset,5,183.16,117.8,store,Recife
103302,2025-02-16 18:47:49,C03554,Keyboard,3,163.95,85.45,store,Brasília
103303,2025-11-25 23:34:00,C04156,Webcam,1,237.78,140.23,marketplace,Recife
103304,2025-07-18 13:52:36,C03732,USB Hub,5,68.25,23.3,store,Brasília
103305,2025-07-08 14:51:43,C02704,Monitor,1,887.15,700.71,online,Fortaleza
103306,2025-07-27 15:05:04,C03058,Laptop Stand,3,131.66,60.51,marketplace,São Paulo
103307,2025-07-20 21:28:09,C04109,Headset,2,196.05,109.05,online,Brasília
103308,2025-09-30 17:50:18,C04693,USB Hub,1,63.62,27.0,store,São Paulo
103309,2025-03-10 22:25:08,C02746,SSD 1TB,3,413.1,349.4,online,Curitiba
103310,2025-05-25 09:23:40,C01372,SSD 1TB,3,422.59,299.17,online,Curitiba
103311,2025-01-13 15:55:19,C02597,USB Hub,3,68.4,25.79,marketplace,Brasília
103312,2025-02-06 06:28:26,C02633,Keyboard,3,142.2,93.03,store,Fortaleza
103313,2025-07-16 05:56:51,C01736,SSD 1TB,3,438.25,339.53,store,Rio de Janeiro
103314,2025-07-21 04:23:54,C03056,Headset,2,181.9,117.91,marketplace,Fortaleza
103315,2025-07-22 18:33:10,C01116,Webcam,2,253.68,141.43,online,Rio de Janeiro
103316,2025-06-20 23:00:01,C00449,Keyboard,3,153.63,97.31,store,Brasília
103317,2025-07-03 12:45:02,C01339,USB Hub,1,71.54,25.73,online,Curitiba
103318,2025-11-14 10:47:06,C02485,Monitor,2,927.55,618.77,store,Salvador
103319,2025-10-31 23:46:51,C00224,Keyboard,5,152.56,97.31,store,Salvador
103320,2025-10-01 22:22:02,C04486,Laptop Stand,3,128.67,58.81,store,Brasília
103321,2025-07-23 04:44:27,C01787,Monitor,5,860.1,589.78,online,Curitiba
103322,2025-04-28 01:20:12,C02676,USB Hub,4,66.34,25.01,store,Recife
103323,2025-06-08 23:14:47,C00787,Laptop Stand,4,116.01,64.1,online,Fortaleza
103324,2025-02-23 12:07:05,C02074,Headset,4,186.58,122.47,online,Brasília
103325,2025-03-26 03:38:14,C01817,Webcam,3,266.29,138.11,store,Goiania
103326,2025-02-28 20:13:22,C03433,Laptop Stand,2,120.64,56.04,store,Salvador
103327,2025-11-25 11:11:16,C01308,Laptop Stand,4,120.73,58.22,online,Rio de Janeiro
103328,2025-05-01 21:34:36,C03456,Headset,4,219.79,122.44,store,Rio de Janeiro
103329,2025-01-15 22:23:12,C04362,Headset,4,211.23,128.45,store,Curitiba
103330,2025-04-30 01:49:46,C03442,Headset,3,212.92,108.03,online,Goiania
103331,2025-12-23 14:23:19,C01510,Monitor,3,963.2,634.13,online,Brasília
103332,2025-06-21 04:35:17,C00919,USB Hub,1,72.94,24.85,store,Salvador
103333,2025-01-24 01:30:13,C04705,Laptop Stand,5,130.1,64.31,store,Salvador
103334,2025-08-05 11:09:38,C00642,USB Hub,1,70.11,24.41,marketplace,São Paulo
103335,2025-02-21 07:24:19,C02282,USB Hub,2,64.34,22.97,marketplace,Brasília
103336,2025-02-14 05:57:00,C01047,SSD 1TB,4,483.84,344.78,online,Curitiba
103337,2025-03-31 06:31:49,C03056,Webcam,1,249.92,152.87,store,Recife
103338,2025-06-22 01:28:54,C02054,Laptop Stand,4,129.43,57.46,online,Cuiaba
103339,2025-01-12 12:37:33,C00722,Webcam,5,225.17,127.14,store,Fortaleza
103340,2025-06-03 10:42:36,C01981,Laptop Stand,1,123.2,57.52,store,Curitiba
103341,2025-01-19 13:38:16,C03300,Monitor,1,881.38,588.53,online,Curitiba
103342,2025-06-30 03:56:39,C01831,USB Hub,2,74.08,24.93,store,Rio de Janeiro
103343,2025-02-26 18:32:58,C04625,Mouse,1,82.27,31.03,online,Salvador
103344,2025-05-13 03:59:43,C04148,Laptop Stand,4,119.16,57.21,online,Rio de Janeiro
103345,2025-04-11 14:31:39,C00751,Laptop Stand,5,121.35,64.75,online,Fortaleza
103346,2025-12-11 05:27:37,C01007,SSD 1TB,3,408.1,338.97,online,São Paulo
103347,2025-08-28 14:50:31,C03643,Laptop Stand,5,112.15,63.47,store,Brasília
103348,2025-12-04 09:18:40,C00862,Laptop Stand,5,127.78,56.63,marketplace,Curitiba
103349,2025-11-30 18:04:31,C04907,SSD 1TB,4,456.22,298.23,store,Fortaleza
103350,2025-04-05 10:10:07,C04231,SSD 1TB,3,417.05,329.94,online,Fortaleza
103351,2025-12-02 11:18:38,C01085,Laptop Stand,3,130.56,64.03,store,Cuiaba
103352,2025-01-14 22:20:37,C00651,Laptop Stand,2,130.31,60.64,marketplace,Salvador
103353,2025-08-17 09:42:14,C02388,SSD 1TB,2,439.87,346.57,store,São Paulo
103354,2025-06-24 06:35:47,C00067,Webcam,1,226.82,141.72,marketplace,Fortaleza
103355,2025-10-15 09:39:43,C02570,Laptop Stand,1,111.99,56.38,online,São Paulo
103356,2025-05-07 13:50:34,C00524,USB Hub,3,67.09,27.19,store,Goiania
103357,2025-12-24 14:14:07,C04210,Laptop Stand,5,118.32,61.75,marketplace,Curitiba
103358,2025-01-18 15:22:12,C02355,Laptop Stand,5,127.04,54.63,store,São Paulo
103359,2025-01-28 01:43:48,C02173,Laptop Stand,1,109.31,61.7,online,Brasília
103360,2025-07-31 00:34:33,C03583,Webcam,4,252.71,152.8,online,Recife
103361,2025-07-23 08:34:06,C03140,Headset,2,186.13,117.64,store,Salvador
103362,2025-01-18 19:37:43,C03751,SSD 1TB,2,414.35,295.79,online,Brasília
103363,2025-01-02 17:15:25,C00113,Keyboard,5,140.15,96.69,online,Goiania
103364,2025-04-28 13:43:26,C02757,Keyboard,2,147.93,86.76,online,Curitiba
103365,2025-11-15 02:16:27,C02193,Webcam,4,246.27,126.97,online,Goiania
103366,2025-10-29 22:50:43,C04603,Keyboard,3,142.36,91.84,marketplace,Brasília
103367,2025-11-05 10:55:34,C01105,Keyboard,3,146.12,84.41,store,Curitiba
103368,2025-08-05 05:57:02,C02933,Mouse,5,72.68,29.16,marketplace,Fortaleza
103369,2025-05-23 01:34:44,C04932,Webcam,4,230.02,135.41,marketplace,Salvador
103370,2025-03-23 04:24:40,C00330,Mouse,4,85.81,29.51,marketplace,Rio de Janeiro
103371,2025-10-22 08:28:28,C01756,SSD 1TB,3,462.56,338.12,online,Cuiaba
103372,2025-05-18 15:34:01,C00563,SSD 1TB,4,466.91,329.16,online,Salvador
103373,2025-10-14 20:26:36,C04501,Laptop Stand,3,112.66,65.36,online,Rio de Janeiro
103374,2025-01-25 03:22:50,C04623,Laptop Stand,1,118.14,65.69,store,Recife
103375,2025-03-22 16:52:47,C01764,SSD 1TB,5,482.83,289.33,online,Brasília
103376,2025-10-12 20:56:41,C02401,SSD 1TB,3,474.9,342.75,store,Brasília
103377,2025-06-16 20:12:50,C04980,Headset,3,212.1,118.29,marketplace,Rio de Janeiro
103378,2025-05-09 00:05:09,C04595,Keyboard,1,149.32,83.13,marketplace,Brasília
103379,2025-05-21 07:33:23,C04695,USB Hub,4,68.3,24.99,store,Fortaleza
103380,2025-04-26 16:19:34,C04072,Laptop Stand,2,131.11,56.6,online,Fortaleza
103381,2025-03-18 19:49:47,C02093,Keyboard,2,148.82,90.33,online,Fortaleza
103382,2025-05-06 17:37:13,C03772,Mouse,5,78.78,28.41,store,Recife
